0.11,0.71,-0.71339453331574
0.59,0.88,-0.15167356282193
0.38,-0.59,1.0097430750517
0.07,-0.02,-0.11192669219746
0.54,-0.93,1.131320322322
1,-0.65,1.3821820226615
0.41,-0.99,0.82141082932075
0.88,0.46,0.29931433834872
0.86,-0.16,0.60128179090469
0.21,0.59,-0.25681039603433
-0.42,-0.73,1.0713769934772
0.31,-0.68,0.72722874267255
1,0.49,0.61771682123309
-0.47,0.66,-0.74949652031446
0.96,0.01,0.90837954883727
0.1,0.36,-0.24478604573725
-0.72,0.81,-0.027275682553688
0.38,0.4,-0.18281281174156
0.75,-0.13,0.64621682153196
0.57,0.98,-0.62841102172767
-0.26,-0.39,0.91967679423352
0.85,0.17,0.81203619834314
-0.05,0.51,-0.42494048390845
0.31,0.77,-0.34752393218234
0.51,0.47,-0.38278384717163
-0.47,-0.72,1.2972194135242
-0.42,0.56,0.019505111383349
0.74,-0.33,0.83247786265114
-0.26,0.54,-0.63311219590236
-0.37,0.6,-0.22689846180587
-0.04,-0.39,0.35716340440949
-0.39,0.02,-0.0082362810679445
-0.03,0.3,-0.63114504256964
-0.19,-0.42,0.57099131652254
-0.03,0.62,-0.55182210519831
0.27,0.22,-0.19942725521397
-0.8,-0.52,1.2598759138655
0.54,0.64,-0.40885550122983
0.25,0.98,-0.80629100916297
-0.91,0.5,0.23370093468914
-0.23,-0.02,0.30872556732455
0.78,0.62,0.12386797480462
-0.94,0.71,0.23672968238403
0.61,0.58,-0.19637689383299
-0.36,-0.75,0.84201561364853
0.26,0.67,-0.21782326152456
-0.82,-0.41,1.3359535367464
-0.81,-0.26,1.2691036798208
0.14,-0.6,0.59522928530835
-0.77,0.76,-0.10109909346347
-0.87,0.28,0.56623892354122
0.4,-0.76,1.1398375814633
0.69,0.72,-0.33794580503533
-0.19,0.33,-0.65528484741172
0.29,-0.44,0.38171004867848
0.77,-0.25,0.89351315273862
0.41,0.98,-0.97858586943711
0.85,-0.11,0.5182927256471
0.48,-0.31,0.69955791404232
0.51,-0.03,0.23965140333055
-0.19,0.3,-0.433026613149
0.54,-0.9,1.646813723208
0.61,0.33,-0.28728874121635
0.74,-0.71,0.8559905160333
-0.21,1,-1.0346349461739
-0.66,0.87,-0.35622749879438
-0.77,-0.1,0.89026430909109
0.07,0.53,-0.33120037097643
-0.33,-0.03,-0.06475935406251
0.74,-0.23,0.75908529628479
-0.22,-0.3,0.39290474332307
-0.08,-0.91,0.89025003755795
-0.43,0.09,0.13429811240588
0.3,-0.35,0.34152429525504
0.48,0.36,-0.53043355730979
0.53,0.49,0.005175820184328
0.14,-0.63,0.73681673955281
-0.69,-0.02,0.46303324742539
-0.45,-0.71,0.6781212076445
-0.13,0.09,-0.10777310518255
-0.04,-0.97,0.48444008143288
-0.24,-0.39,0.37263437011314
-0.06,0.69,-0.84318955148106
0.91,-0.33,0.93212570325507
-0.4,-0.53,0.48066507944734
-0.07,0.77,-0.86544751791906
-0.51,0.76,-0.43938584811165
-0.84,-0.94,1.8692247134103
-0.03,0.84,-0.91323358696803
-0.64,-0.29,0.83419167416835
-0.77,-0.61,1.453470479578
0.26,-0.51,0.64285805208636
0.48,0.87,-0.35763961155533
0.18,-0.33,0.35709296789792
-0.55,-0.2,0.58891365806978
0.33,-0.99,1.3918135631852
0.36,-0.68,1.0528775610729
0.82,0.97,-0.16096082854926
-0.77,0.11,0.4438382090127
0.4,-0.3,0.3271284466484
0.54,0.57,-0.35509018414545
0.66,-0.37,0.674886131341
0.41,0.49,-0.37611421551643
-0.07,-0.74,0.88105195058069
0.32,0.37,-0.25721616778791
0.68,0.02,0.23342602507184
0.32,-0.6,0.6201239777912
0.18,0.2,-0.31113922137946
-0.94,0.67,0.28826098118127
-0.15,-0.01,0.065397250860582
-0.38,-0.74,1.1988638476867
-0.12,0.55,-0.35131663971557
-0.5,-0.28,0.47490878717022
-0.07,0.39,-0.38202073632671
0.18,-0.14,0.34816068013413
0.07,0.65,-0.58061341626383
0.7,0.71,-0.17649165042916
